,ZoneIndex,Tdelta
360,1,0.10148748278565378
361,1,0.19995010810608704
362,1,0.3093757867655178
363,1,0.42492013051052524
364,1,-0.40161826012417734
365,1,0.5318423466737556
366,1,-0.1509208929012118
367,1,0.9862932964454423
368,1,0.840730675536534
369,1,1.2526895524676434
370,1,2.306981657863666
371,1,2.0232636037142058
372,1,0.5628047735131254
373,1,0.5358629546863796
374,1,0.4913523314048476
375,1,0.022891563106401946
376,1,0.34995512962264996
377,1,-0.2623327233798243
378,1,1.2856734964612393
379,1,-1.418560359489561
380,1,-0.8178768236186045
381,1,-0.8154990009166951
382,1,-0.9147790392108348
383,1,-1.1749605479448313
1056,2,0.01765599433187859
1057,2,0.009486324177867544
1058,2,0.040812502726925715
1059,2,0.04810913225610136
1060,2,-1.370366515083557
1061,2,0.8997109946262221
1062,2,-1.0059659966883494
1063,2,1.3219953204912116
1064,2,0.7064311293493439
1065,2,0.13480080143167683
1066,2,0.47506238672553636
1067,2,1.813862744353095
1068,2,-0.6161955868787601
1069,2,1.0625726702449292
1070,2,0.19984853263923696
1071,2,1.1173010821766098
1072,2,-1.3072545694601345
1073,2,1.4644353213936583
1074,2,-2.2444157728295693
1075,2,-0.5031694126946817
1076,2,-1.4871850268063547
1077,2,-1.6000491631656963
1078,2,-1.7873289726561623
1079,2,-2.149380095539726
1752,3,0.10622255640807055
1753,3,0.18991424106248544
1754,3,0.27150601985187706
1755,3,0.3454382682379382
1756,3,-0.23372251818969758
1757,3,0.693333489801045
1758,3,-0.6111240953458044
1759,3,1.5900917296061223
1760,3,0.32006326193444323
1761,3,1.6028714656043128
1762,3,1.0579721790876064
1763,3,1.9083671302657486
1764,3,0.0009945369794230885
1765,3,0.966806177798496
1766,3,0.13685160937276564
1767,3,0.5146128287485894
1768,3,-0.5007840053776249
1769,3,1.5115792940856956
1770,3,-1.4720608799077368
1771,3,-0.12435218871506493
1772,3,-0.8185363643146211
1773,3,-0.8465969876996056
1774,3,-0.9346936037903717
1775,3,-1.1802342920766584
2448,4,0.0829757533544715
2449,4,0.15460011252093864
2450,4,0.2693662734773987
2451,4,0.38652690117689303
2452,4,-0.6515401602280022
2453,4,1.017046807291507
2454,4,-0.8623487007211388
2455,4,1.4779944440039046
2456,4,-0.19684736107082657
2457,4,1.2943244366056668
2458,4,0.07721626303671059
2459,4,0.9981307619305362
2460,4,-0.6332257810034179
2461,4,1.2435329450371029
2462,4,0.25235722591611065
2463,4,0.7556209179004298
2464,4,-0.296193835025214
2465,4,0.9576335082180307
2466,4,-1.107832080072324
2467,4,-0.052799036514571185
2468,4,-1.1677997589941427
2469,4,-1.2645574156426953
2470,4,-1.4288585623851944
2471,4,-1.766621428375032
3144,5,0.1280405871171908
3145,5,0.2070739496766052
3146,5,0.28939984062059665
3147,5,0.3804048876707107
3148,5,-0.08967306872457215
3149,5,0.5277597913976173
3150,5,-0.3759596246935786
3151,5,1.6450113514658824
3152,5,0.10463498833497553
3153,5,0.5075175294490499
3154,5,0.45649345582226175
3155,5,1.5998889915663383
3156,5,-0.12545982428877167
3157,5,1.2409012753676443
3158,5,0.05303971866138468
3159,5,0.6165532899735773
3160,5,-0.8561576110723905
3161,5,1.225342901893658
3162,5,-1.432866914388022
3163,5,-0.061432792205661
3164,5,-0.6225377397266207
3165,5,-0.6455538908127529
3166,5,-0.7271175463474115
3167,5,-0.9171597251003938
3840,6,0.06471797383242972
3841,6,0.09746661853964866
3842,6,0.14358094280001765
3843,6,0.16197682555383253
3844,6,0.2814647584473384
3845,6,0.5653622341740778
3846,6,1.1541681332097369
3847,6,1.2480927054514126
3848,6,0.32456141817238304
3849,6,1.4068110766652246
3850,6,-0.6156657019880782
3851,6,1.4080600186118488
3852,6,-0.4424008441897982
3853,6,1.3644282361670754
3854,6,-0.3582737557401252
3855,6,1.0368154918241679
3856,6,-1.1696368848652483
3857,6,0.3902214255465317
3858,6,0.35012739843899965
3859,6,-0.0799242212973219
3860,6,-0.4407001082183477
3861,6,-0.38214145097562735
3862,6,-0.3925057965876455
3863,6,-0.5288732674153458
4536,7,-0.019329505973928462
4537,7,-0.06831319240983902
4538,7,-0.1074030029975539
4539,7,-0.17507126200070644
4540,7,-0.05509966483402451
4541,7,0.5536221068638127
4542,7,1.3497734108135155
4543,7,-0.5421831203307725
4544,7,1.6615396607928297
4545,7,-0.9462496586502631
4546,7,1.1826762005165499
4547,7,-0.9968711322147605
4548,7,1.1427319346839226
4549,7,-0.9696941203821616
4550,7,1.0876609430421347
4551,7,-1.4268552855282515
4552,7,0.365497046863279
4553,7,-1.2633061580004465
4554,7,-0.017925175401032334
4555,7,-0.5023038319132915
4556,7,-1.01794898753678
4557,7,-1.018879404126654
4558,7,-1.0810280757695558
4559,7,-1.2686619143947055
5232,8,0.007838055776154818
5233,8,-0.01759728146564754
5234,8,-0.006417049077285242
5235,8,-0.024330890611135914
5236,8,0.09326728298984222
5237,8,0.4262168385542324
5238,8,1.0472268341049755
5239,8,1.255402494035625
5240,8,1.3379159836809862
5241,8,1.326217798660064
5242,8,0.792976014545296
5243,8,1.2910035353862028
5244,8,-0.2082243504370318
5245,8,1.1419849174377923
5246,8,-0.29626529293609494
5247,8,0.72857018745432
5248,8,-0.1930334747026592
5249,8,0.40172105051139795
5250,8,0.2520825197400285
5251,8,0.09211296435320193
5252,8,0.045544640453787366
5253,8,0.15249199864125274
5254,8,0.22587358011152148
5255,8,0.208488090813308
5928,9,0.034480963212644156
5929,9,0.07444078611644755
5930,9,0.11766007304321846
5931,9,0.11788113968559344
5932,9,0.2564896928561673
5933,9,0.5582186454499585
5934,9,1.0384523413786297
5935,9,0.459686468362964
5936,9,0.9588366737116978
5937,9,-0.9313476818542412
5938,9,0.4836772765163886
5939,9,1.4789482955993343
5940,9,-1.0202050153650575
5941,9,1.2536486818225576
5942,9,-0.639529583002691
5943,9,1.5198039001050816
5944,9,-1.124294797252336
5945,9,0.6244165780611048
5946,9,-1.0624973608820945
5947,9,-0.4199392889670115
5948,9,-1.1623876523670376
5949,9,-1.1382810784829616
5950,9,-1.2053052888159428
5951,9,-1.427891998963272
6624,10,-0.046546945348538316
6625,10,-0.13074346119136138
6626,10,-0.16935432160714115
6627,10,-0.2287403560198129
6628,10,-0.11535609535450675
6629,10,0.2127772925185063
6630,10,0.877730613692421
6631,10,1.0857201090361421
6632,10,1.1754289102445128
6633,10,1.22386040351617
6634,10,1.1401353381056936
6635,10,1.2307538842168952
6636,10,1.24291912366472
6637,10,1.2174934236663972
6638,10,1.2076901406550604
6639,10,0.5785462261652938
6640,10,0.5984795244769536
6641,10,0.44864886146468663
6642,10,0.24380059355934947
6643,10,0.0033062834582509026
6644,10,-0.12995709209971906
6645,10,-0.07056101751209454
6646,10,-0.048135930400519555
6647,10,-0.06420548546026694
