,ZoneIndex,Tdelta
72,1,-0.0677544426186465
73,1,-0.19808131055977185
74,1,-0.1970967577638305
75,1,-0.12408878281894786
76,1,-0.15055975691754853
77,1,-0.5890656190189851
78,1,0.5002397472640823
79,1,-0.4993477778162294
80,1,0.6211229045983302
81,1,0.03639260438897196
82,1,0.031915289158455096
83,1,1.7667341941403052
84,1,-1.055523441206077
85,1,0.8280419429326216
86,1,-1.1598950022157872
87,1,1.24349616299887
88,1,-1.674456441556984
89,1,0.6732276365705481
90,1,-1.4447213305359874
91,1,0.08335158429821732
92,1,0.10220302927621461
93,1,0.17819093376799344
94,1,0.23443598228485385
95,1,0.28517671998867655
768,2,-0.11267698167160489
769,2,-0.3106590899575288
770,2,-0.3758797360836965
771,2,-0.3368397854791354
772,2,-0.8063365646649245
773,2,-0.05795386434297711
774,2,0.4336312271741072
775,2,-0.5290683903433688
776,2,1.4282997805121909
777,2,-1.8667974423377132
778,2,2.3344202870678217
779,2,1.8855256260396516
780,2,-0.2391623990024101
781,2,1.1727594328281086
782,2,-1.355986522784331
783,2,1.1984047514728537
784,2,-2.382282337897177
785,2,0.53624897797242
786,2,-1.75217218176617
787,2,0.021008669566946025
788,2,0.015724299074630466
789,2,0.005225016713154673
790,2,0.028113178723241816
791,2,0.03677273796507663
1464,3,-0.04571458122288874
1465,3,-0.17059206377249936
1466,3,-0.1875666003368579
1467,3,-0.12197459891658369
1468,3,-0.05174665056378558
1469,3,-0.002523014489828057
1470,3,0.4828890971177202
1471,3,0.019985532313476995
1472,3,0.447338332170677
1473,3,-0.10677253660367825
1474,3,-0.5977948607652941
1475,3,1.668718851212283
1476,3,-1.2940202845361917
1477,3,1.1791830882237129
1478,3,-1.3019209353763586
1479,3,0.9632611050232001
1480,3,-1.7924054124294244
1481,3,0.4148641008535243
1482,3,-0.9726718377294326
1483,3,0.15130292756643726
1484,3,0.03482296832730469
1485,3,0.16182089541391775
1486,3,0.23695658345951642
1487,3,0.2984188654645159
2160,4,-0.11634407864097795
2161,4,-0.29532355179706826
2162,4,-0.3261579691198371
2163,4,-0.26148561477326027
2164,4,-0.21085394615772302
2165,4,-0.5904010622115159
2166,4,0.38244510311378477
2167,4,-0.48113847636425433
2168,4,-0.04880539320690147
2169,4,1.558203768415769
2170,4,-0.7591695631438924
2171,4,1.9210229500275133
2172,4,-1.8255148842736517
2173,4,0.9679099788652579
2174,4,-2.0816435084324283
2175,4,0.8826492101075267
2176,4,-1.9243380452805354
2177,4,0.4653326938730906
2178,4,-1.3911391053252942
2179,4,-0.018164678694589043
