,ZoneIndex,Tdelta
384,1,-0.3861404140284428
385,1,-0.7198676122059311
386,1,-1.0073185409918146
387,1,-1.2428442398253665
388,1,-1.394489994858315
389,1,-1.2107020627740077
390,1,0.19318215777956027
391,1,0.8912068299756122
392,1,-0.39616086096420133
393,1,0.8468594027480449
394,1,0.7030894006142923
395,1,2.0808813718117456
396,1,-0.860616653626753
397,1,0.9007797602746557
398,1,-0.6692591417768803
399,1,0.546145526636991
400,1,-1.2105483895904499
401,1,1.1400854992144076
402,1,-1.9658871367245396
403,1,0.25838998071600017
404,1,0.13170228017501984
405,1,-0.010802668803318483
406,1,-0.18415941927004553
407,1,-0.2648977767542888
1080,2,-0.5827273345518336
1081,2,-1.0912402659084641
1082,2,-1.5204256913641743
1083,2,-1.7029509689045028
1084,2,-1.8593397904716973
1085,2,-1.241377469856161
1086,2,0.43958801312287576
1087,2,1.3359204762108519
1088,2,-0.7270560380356486
1089,2,1.3575527631869484
1090,2,-0.4877434426803937
1091,2,2.1635163305956873
1092,2,-1.7799169063961102
1093,2,1.4512226420944572
1094,2,-1.0034704334984603
1095,2,1.289296014495143
1096,2,-1.8379771841981807
1097,2,0.8570562584010979
1098,2,-2.136652265849193
1099,2,0.04884621151205337
1100,2,0.009119324592226974
1101,2,-0.2056846123755527
1102,2,-0.43055456512435697
1103,2,-0.5366371175855527
1776,3,-0.35574477301464924
1777,3,-0.670284599074531
1778,3,-0.9464557125041573
1779,3,-1.1710749376370195
1780,3,-1.313943043581034
1781,3,-1.0919093879573936
1782,3,0.43888214566043615
1783,3,1.051298186239876
1784,3,-0.7653726157958687
1785,3,1.32085632795442
1786,3,-0.20777343418105687
1787,3,1.7611529645601856
1788,3,-1.4885915370966316
1789,3,1.3894699626707165
1790,3,-0.9612338182397373
1791,3,1.4083913002084643
1792,3,-1.3774242791954947
1793,3,0.7428121079426475
1794,3,-1.9735874590498348
1795,3,-0.004182308922700884
1796,3,-0.03405849668800798
1797,3,-0.16636647388251546
1798,3,-0.30071122368212144
1799,3,-0.3425628223675048
2472,4,-0.5704376624393497
2473,4,-1.0509208692373058
2474,4,-1.4436927100403736
2475,4,-1.5159595249721889
2476,4,-1.8063060982360106
2477,4,-1.6390845750481233
2478,4,0.4552537500864169
2479,4,0.7144963993250109
2480,4,-0.5665074565326123
2481,4,0.9907118402142032
2482,4,-0.9848496307910359
2483,4,0.9527644450733668
2484,4,-1.9981832350192796
2485,4,1.4204417306115111
2486,4,-0.9910792019467323
2487,4,0.9954821041197839
2488,4,-1.2958818150055222
2489,4,1.4299524277112923
2490,4,-2.4089271043757883
2491,4,0.3031202881752115
2492,4,0.20067592636983278
2493,4,-0.04454819953478406
2494,4,-0.25263928764437793
2495,4,-0.3415476423935573
3168,5,-0.26668376335318555
3169,5,-0.5056827775142807
3170,5,-0.7138594449360056
3171,5,-0.9096781631828215
3172,5,-1.0096915821031125
3173,5,-0.8151805583856451
3174,5,0.1959819127406206
3175,5,1.1977484824438775
3176,5,-0.7172173002608595
3177,5,1.7433129875384203
3178,5,-0.34404088461088733
3179,5,1.6760566509610442
3180,5,-1.2641110812028131
3181,5,1.3782285884797538
3182,5,-0.9068103309028182
3183,5,1.3004889278874678
3184,5,-1.320150168301911
3185,5,0.6191604818105638
3186,5,-1.870490062304306
3187,5,0.03379182178446172
3188,5,0.030022735759910546
3189,5,-0.06319561830508036
3190,5,-0.16752808073159287
3191,5,-0.21079622498526618
3864,6,-0.19221416534238145
3865,6,-0.37160656088748567
3866,6,-0.5384352431627804
3867,6,-0.7331041318619782
3868,6,-0.8172927954384441
3869,6,-0.618946874466527
3870,6,0.31296314913798895
3871,6,0.8443693834994157
3872,6,0.8965848282855049
3873,6,0.987571868490857
3874,6,-1.4008477373569548
3875,6,0.7136914329902666
3876,6,-1.0967710693268984
3877,6,0.7211687139848877
3878,6,-1.2401160487823653
3879,6,0.5554531868356918
3880,6,-1.5647761627205163
3881,6,-0.033519172588576396
3882,6,-0.11532724850247789
3883,6,-0.18810216644905253
3884,6,-0.20662454019360865
3885,6,-0.2139007503000414
3886,6,-0.24997870918966214
3887,6,-0.21534657761944587
4560,7,-0.35016287493988685
4561,7,-0.6612686483440839
4562,7,-0.9350397811362399
4563,7,-1.2176069957689428
4564,7,-1.12866730786563
4565,7,-0.4245812902694759
4566,7,0.8336286535477306
4567,7,1.5730308943790945
4568,7,1.6394430348856908
4569,7,0.5532343308608212
4570,7,1.207816066734722
4571,7,-1.2721712264823246
4572,7,0.8754800517836507
4573,7,-1.6793075837827516
4574,7,0.6011005201246249
4575,7,-1.9319677455743722
4576,7,0.0352388849913865
4577,7,-0.021488142977741376
4578,7,-0.17101687470492877
4579,7,-0.2840650480557443
4580,7,-0.3443283420449781
4581,7,-0.3984389896019813
4582,7,-0.4938307134032236
4583,7,-0.49151416286929006
5256,8,0.06814116372951418
5257,8,0.10461051843900293
5258,8,0.11201638069525188
5259,8,0.08958816889034793
5260,8,0.10231635794234606
5261,8,0.30207038190295066
5262,8,1.0168806083423014
5263,8,1.1751265641103181
5264,8,1.2147740193713936
5265,8,1.19898266316358
5266,8,1.0732704893108789
5267,8,1.092047418817078
5268,8,0.19068761956249602
5269,8,0.8493275491062278
5270,8,-0.96634084321229
5271,8,0.3291651976934169
5272,8,-0.7523777041040596
5273,8,-0.0744976682858578
5274,8,-0.1704317773418893
5275,8,-0.22229465360678446
5276,8,-0.22811288696714982
5277,8,-0.24424178846039624
5278,8,-0.284728082763273
5279,8,-0.23779198689637582
5952,9,-0.4058191343581221
5953,9,-0.7619026915741358
5954,9,-1.0694471444214102
5955,9,-1.313034068055316
5956,9,-1.5048570728288517
5957,9,-1.2727398743297975
5958,9,0.17275022864420464
5959,9,0.6649269861320555
5960,9,0.629312824413006
5961,9,0.5042423227679649
5962,9,-0.6934018047385244
5963,9,0.7657926984835974
5964,9,0.35292272263355073
5965,9,-0.3584266720912268
5966,9,0.6793190061196341
5967,9,-1.4682135130326657
5968,9,0.8022993580254827
5969,9,-2.1061177343100113
5970,9,-0.23943638513927823
5971,9,-0.26631855076743705
5972,9,-0.31241359788316814
5973,9,-0.34060815884248896
5974,9,-0.3723851798006983
5975,9,-0.34455388057680736
6648,10,0.02037588865831097
6649,10,0.027644584418190732
6650,10,0.03104793199560163
6651,10,0.005850371386088682
6652,10,0.04193781795411766
6653,10,0.22698123631316847
6654,10,1.034544750487001
6655,10,1.270947196119245
6656,10,1.355214370045502
6657,10,1.388345101595423
6658,10,1.2850262662456764
6659,10,1.3209478878022338
6660,10,1.2743756284809535
6661,10,1.1953595401816912
6662,10,1.1439124928482975
6663,10,0.7402925949725052
6664,10,0.4077221892024028
6665,10,0.22694827389204164
6666,10,0.06672077180025582
6667,10,-0.038595863765316096
6668,10,-0.10342760207311485
6669,10,-0.15740870609532465
6670,10,-0.24357123364862332
6671,10,-0.2237271244781205
