,ZoneIndex,Tdelta
48,1,0.19714569876564525
49,1,0.3735037122364311
50,1,0.5375185443122881
51,1,0.6850186449081939
52,1,0.9135722697540132
53,1,-0.3301857027734414
54,1,0.28897916146648583
55,1,1.350133876987126
56,1,-0.2341968200536506
57,1,2.0121538023764565
58,1,0.8920045286610581
59,1,2.2258897625986407
60,1,-0.7224070721411948
61,1,1.053423003246273
62,1,-0.7951535117276549
63,1,1.2209322457961775
64,1,-1.2828967152255863
65,1,1.2825584389880405
66,1,-1.7863203254063649
67,1,0.4325088133203714
68,1,0.4155881821348153
69,1,0.3353879542871816
70,1,0.1780891303032952
71,1,0.08763676292166167
744,2,0.003504030227141186
745,2,0.006256289948694871
746,2,0.043442542552099894
747,2,0.08613829927194772
748,2,0.6429085112301891
749,2,-0.3013839528573108
750,2,0.5278950630467776
751,2,1.870861401274265
752,2,-0.015337372824046014
753,2,2.5296585320568283
754,2,-0.09470529349009382
755,2,2.4734776152427322
756,2,-1.3800225292755002
757,2,1.4451608699414855
758,2,-0.9516868068267961
759,2,1.5682864224434745
760,2,-2.0896480636377923
761,2,0.9976761301706034
762,2,-2.269237578044791
763,2,0.07949939076851464
764,2,0.19474411295499294
765,2,0.18660932620343473
766,2,0.042326094926909974
767,2,-0.024286325172063528
1440,3,0.11296180221456353
1441,3,0.20588408542296932
1442,3,0.29755947276308703
1443,3,0.3825834761070759
1444,3,0.5971357264845416
1445,3,0.6033773945132026
1446,3,0.4655946193759313
1447,3,1.4636798575178425
1448,3,-0.12706155985760148
1449,3,1.3131858338080562
1450,3,0.0075566929504127245
1451,3,2.087476816988321
1452,3,-1.058271072159041
1453,3,1.4105254408758583
1454,3,-1.2388029803822462
1455,3,1.1881984472531038
1456,3,-1.7064766333991557
1457,3,0.7138537020220781
1458,3,-1.8679895258127175
1459,3,-0.038854734563329885
1460,3,0.1169171612310187
1461,3,0.0676158654511596
1462,3,-0.007749110646678048
1463,3,-0.025542363680546742
2136,4,0.21212519990208634
2137,4,0.4028896168053997
2138,4,0.5939416648183204
2139,4,0.7569731075928132
2140,4,0.9997541762196391
2141,4,-0.039681177153138236
2142,4,0.18688747493997582
2143,4,1.3017868199308928
2144,4,-1.5635025224296122
2145,4,0.9526254002906995
2146,4,-1.1376174877187992
2147,4,1.4717397787152642
2148,4,-1.9196883239899485
2149,4,1.4657938423588028
2150,4,-1.5420762877032352
2151,4,1.4602360218008918
2152,4,-1.9286269314118805
2153,4,1.383182772891658
2154,4,-2.3921412712795025
2155,4,0.21480551267114478
2156,4,0.237077744093817
2157,4,0.14698824302702462
2158,4,-0.017410852681152278
2159,4,-0.09723078618887726
2832,5,0.08279595298426656
2833,5,0.16049489622489688
2834,5,0.26362028873468546
2835,5,0.3505488513071455
2836,5,0.5072552899685654
2837,5,-0.31717465333941774
2838,5,0.36425101941536653
2839,5,1.4688310006635135
2840,5,-1.0645262495943086
2841,5,1.184613548958243
2842,5,-0.5598023760055959
2843,5,1.6354768950997673
2844,5,-1.130148685424885
2845,5,1.3910271475210507
2846,5,-1.1171270949319343
2847,5,1.0717354510577408
2848,5,-1.6579929529343609
