price,OutdoorTemperature,sol_p_c_1,sol_p_c_2,sol_p_c_3,sol_p_c_4,sol_p_c_5,sol_p_c_6,sol_p_c_7,sol_p_c_8,sol_p_c_9,sol_p_c_10,sol_tzon_1,sol_tzon_2,sol_tzon_3,sol_tzon_4,sol_tzon_5,sol_tzon_6,sol_tzon_7,sol_tzon_8,sol_tzon_9,sol_tzon_10,sol_slack_u_1,sol_slack_u_2,sol_slack_u_3,sol_slack_u_4,sol_slack_u_5,sol_slack_u_6,sol_slack_u_7,sol_slack_u_8,sol_slack_u_9,sol_slack_u_10,sol_slack_d_1,sol_slack_d_2,sol_slack_d_3,sol_slack_d_4,sol_slack_d_5,sol_slack_d_6,sol_slack_d_7,sol_slack_d_8,sol_slack_d_9,sol_slack_d_10,Tsp_1,Tsp_2,Tsp_3,Tsp_4,Tsp_5,Tsp_6,Tsp_7,Tsp_8,Tsp_9,Tsp_10,Tupp_1,Tupp_2,Tupp_3,Tupp_4,Tupp_5,Tupp_6,Tupp_7,Tupp_8,Tupp_9,Tupp_10,Tlow_1,Tlow_2,Tlow_3,Tlow_4,Tlow_5,Tlow_6,Tlow_7,Tlow_8,Tlow_9,Tlow_10,Tdelta_1,Tdelta_2,Tdelta_3,Tdelta_4,Tdelta_5,Tdelta_6,Tdelta_7,Tdelta_8,Tdelta_9,Tdelta_10
49.4945615,30.491666666666667,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,23.195143402444213,24.17959846196898,23.18536820657078,21.42143245835659,25.154029717563855,21.24557117923957,23.83592733199337,23.257105226149974,21.807208365024398,22.988018893578957,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0
30.66062242,29.491666666666664,1.0,1.0,0.9781337637457134,0.6485816631147591,0.0,0.0,0.0,0.4870429899776501,0.3901378764075612,0.0,22.193569461210952,23.399377818556218,22.124573603695413,21.682522729818153,25.169981102222525,21.914814852026065,23.75353992576586,22.823899788604937,21.88770964877586,22.926619071486925,0.6021253681135634,1.5963060666608408,0.0,0.0,2.623250098515623,0.0,1.1673324345497313,0.42620059835872626,0.0,0.021672167154683564,1.477378641062069,0.2366586071889641,1.239293646296385,3.2630142774077555,0.0,1.0519416452884691,0.0,0.0010008038693061845,1.3245538622447306,0.0,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,23.902125368113538,24.896306066660816,23.299999999999976,23.299999999999976,25.9232500985156,23.299999999999976,24.467332434549707,23.7262005983587,23.299999999999976,23.32167216715466,20.82262135893793,22.063341392811036,21.060706353703615,19.036985722592245,22.3,21.24805835471153,22.3,22.298999196130694,20.97544613775527,22.3,0.260572426527613,0.40302915511270515,-0.04089893571133293,-0.0480942108206022,-0.07869663058052388,0.26969557023853663,-0.25054739685258365,0.15217774968303027,0.4612410081732821,0.002046393500289809
30.52801292,28.491666666666664,0.31343585353583153,0.5062709294157235,0.09358208464747779,0.13398677347404836,0.07754831940724709,0.004249192214482267,0.3195398362355191,0.12982530881830384,0.0,0.0,22.668122668816572,23.35051018247153,22.738592567440545,22.74946934554158,25.075721558574294,22.36126052569236,23.51812706420224,22.751027405937197,22.39293152030783,22.85796458724361,0.0,1.416701853676084,0.0,0.0,2.500077523728031,0.0,1.1587266170431407,0.0,0.0,0.0,0.4915765644167165,0.0,0.0,0.0,0.0,0.5319313584750596,0.0,0.5452116844666647,1.0665833758050076,0.0,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,23.299999999999976,24.71670185367606,23.299999999999976,23.299999999999976,25.800077523728007,23.299999999999976,24.458726617043116,23.299999999999976,23.299999999999976,23.299999999999976,21.808423435583283,22.3,22.3,22.3,22.3,21.76806864152494,22.3,21.754788315533336,21.233416624194994,22.3,0.4511151575755939,0.2159092446797705,0.2676094314452492,0.21444672853602698,0.4733617797099132,0.26550660887815486,0.2720183735642984,0.15238886122975273,-0.05940749245173491,-0.034000608906705636
38.81532467,26.983333333333327,0.2967005672458298,0.23234896488644258,0.2408714038454188,0.367323401067443,0.009817510593633855,0.07847731174141681,0.06159187477188601,0.06258668308133626,0.039246676283111924,0.0,22.956686549053266,23.582101943831873,22.889466810537577,23.00007015515434,25.00386664160562,22.539316246031756,23.417333413176735,22.70439576102268,22.674035574906966,22.774567027541195,0.0,0.5630384723885791,0.0,0.0,2.531431015705863,0.0,0.709973750783906,0.0,0.0,0.08528890471904305,0.0,0.0,0.23967233334120736,0.0,0.0,0.4874085587054095,0.0751388245138626,0.344744535496775,0.7262453314167764,0.3377066274926932,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,22.799999999999976,23.299999999999976,23.863038472388556,23.299999999999976,23.299999999999976,25.83143101570584,23.299999999999976,24.00997375078388,23.299999999999976,23.299999999999976,23.38528890471902,22.3,22.3,22.060327666658793,22.3,22.3,21.81259144129459,22.224861175486136,21.955255464503225,21.573754668583224,21.962293372507308,0.1621889957841069,0.010936180711936406,0.1472405312174133,0.0965278057058945,0.23323470687913067,0.325123741693836,0.2701239197377017,0.08576311081381752,-0.15340541647947348,0.014131966746524473
32.02541017,24.98333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.601814438380732,23.96027200461981,23.30885227907824,23.708744165452423,24.87961877593564,22.68804332399103,23.321002874008922,22.65933979149517,22.859485235990334,22.67040922931639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32940433874502134,0.12718532104878824,0.0,0.0,0.0,0.28765516244357964,0.0,0.5200944870055768,2.058327778721437,0.426558438323287,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,21.97059566125498,22.172814678951212,22.3,22.3,22.3,22.01234483755642,22.3,21.779905512994425,20.241672221278563,21.873441561676714,0.0007915602787898935,0.11434945030591052,0.953107403540861,0.5422094619697704,0.345603062334103,0.09011528434347797,0.25147777972637475,0.1792293642495458,-0.23852164672653622,-0.10574540839165555
28.04648383,22.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919552505039558,24.133086783651017,23.504260535998142,24.042870107199384,24.686060785707106,22.699775822823742,23.188239314904173,22.54977317902555,22.90202513241647,22.540145361322597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28386777590154555,0.0,0.7382837148112343,0.0,0.32397100060453304,0.24815980024438827,0.18462137003423545,1.46124092704929,0.4019090685821797,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,22.3,22.016132224098456,22.3,21.561716285188766,22.3,21.976028999395467,22.051840199755613,22.115378629965765,20.83875907295071,21.898090931417823,0.25455870174311934,0.35275205145757094,0.3263880458502505,-0.05592842765790449,0.609204017156364,0.3555122098510254,0.5417160742713831,0.31808494449246794,-0.044536562351926344,0.16401640875090356
28.02629717,19.98333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98998050334672,24.14179014537167,23.525977032993143,24.097534679369726,24.438633984940584,22.611768605598655,23.027069247211053,22.391401831267025,22.834838879255905,22.38820025798764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857456679626763,0.0,0.5416210840107775,0.0,0.9876955041423123,0.12839353132693634,0.8596992503984972,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,22.3,22.3,22.3,22.014254332037325,22.3,21.758378915989223,22.3,21.31230449585769,22.171606468673065,21.440300749601505,0.8138736894418276,0.44784620843291306,0.4293832248342964,-0.1690376248641733,0.6252771921534045,0.014118762021125742,0.6408454815646902,0.22196058169197622,0.37824352313910503,0.027989266411464365
26.342219,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.976061122573924,24.097424551189505,23.49136841989529,24.061238453889416,24.20648143690041,22.50915446934717,22.877528660152322,22.240908874705944,22.743454972303596,22.24364823743298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28831436200037003,0.24988703912983545,0.0,0.0,0.05453804143820806,0.5204201914327227,0.8651017675802558,0.09178123861224424,0.6385250588985452,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,22.3,22.01168563799963,22.050112960870166,22.3,22.3,22.245461958561794,21.779579808567277,21.434898232419744,22.208218761387755,21.661474941101456,0.23416233481123144,0.05668091262915933,0.004842905666529218,-0.16452998723090576,0.7657499953985065,0.5673299604630524,0.26561761134863315,-0.24633382884432903,0.15669037213818487,0.24631145252452238
24.21137375,17.98333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.895848012716744,24.008682554281346,23.411113752385635,23.95413615209124,23.98506686289132,22.39454441276867,22.736422693111223,22.095438760785335,22.632040359627155,22.104749916537635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6905709506094201,0.0,0.0,0.0,0.45079119518919036,0.8361872931643844,1.0034662509045589,0.8186913215065466,1.608260230854088,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,22.3,21.60942904939058,22.3,22.3,22.3,21.84920880481081,21.463812706835615,21.296533749095442,21.481308678493455,20.69173976914591,0.16594678609113603,0.06194805772763039,0.7990049001578299,0.35995466782784935,0.5150231598051411,0.5865070387093765,0.6971452845887154,0.20177758674764762,0.09596523568593247,0.2648505303191343
23.47840358,16.491666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.732784121663588,23.85948021907621,23.270389446028492,23.756628367653477,23.753945834357097,22.25272783484553,22.591250640707166,21.93957994334054,22.486079747795692,21.96253555762313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06546754551424126,0.0,0.0,0.0,1.0115027038156335,0.42500445323514197,1.1279866971267165,0.3730959746819492,1.3655251880366581,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,26.700000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,27.200000000000028,22.3,22.23453245448576,22.3,22.3,22.3,21.288497296184367,21.874995546764858,21.172013302873285,21.926904025318052,20.93447481196334,0.008056708499242988,0.19698107676761584,0.40334942751672936,0.41689641214185,0.2769511033504588,0.3202955135764725,0.6223083285209556,0.18148867457055234,0.6048613551669574,0.4119010524437492
